	ID	name	annot	nbIns	nbsites	r	ovr	span	pval	postprob	call	insRate	score_ES	score_NE	bayes_ratio	bayes_log	Bayes_class	paper	keio	pec	biotradis	Bayes_class_4
1722	BW25113_1842	holE	-	26	228	27	27	27	1.0	1.0	NE	0.11403508771929824	0.04075430148766162	2.7540627926273626	0.014797883910548827	-6.078465303787147	U	NE	NE	NE	U	NE
1723	BW25113_1843	yobB	-	98	654	38	38	38	1.0	1.0	NE	0.14984709480122324	0.009847037360958273	4.0690978020015685	0.002419955931291346	-8.69080350918136	U	NE	NE	NE	U	NE
1724	BW25113_1844	exoX	-	84	660	34	34	34	1.0	1.0	NE	0.12727272727272726	0.024107538980046025	3.361035926319517	0.007172651381458111	-7.123277772734832	U	NE	NE	NE	U	NE
1725	BW25113_1845	ptrB	-	275	2058	93	93	93	0.0002	0.00218	E	0.13362487852283772	0.01873855077808355	3.6033577231263876	0.005200302667098338	-7.587188691482498	U	NE	NE	NE	U	NE
1726	BW25113_1846	yebE	-	77	657	26	26	26	1.0	1.0	NE	0.1171993911719939	0.03594742553091188	2.9108202110202055	0.01234958634505041	-6.3393934708748105	U	NE	NE	NE	U	NE
1727	BW25113_1847	yebF	-	33	354	56	56	56	0.76405	1.0	NE	0.09322033898305085	0.09304885108801211	1.597406100064725	0.05824996604447791	-4.101598980994547	U	U	NE	NE	U	NE
1728	BW25113_1848	yebG	-	22	288	35	35	35	1.0	1.0	NE	0.0763888888888889	0.18139929073655095	0.6654289712720055	0.2726050391070227	-1.8751158642647106	U	U	NE	NE	U	U
1729	BW25113_1849	purT	-	173	1176	60	60	60	0.42483999999999994	1.0	NE	0.14710884353741496	0.010976715953101445	4.00584568545961	0.0027401744388069293	-8.511516546953965	U	NE	NE	NE	U	NE
1730	BW25113_1850	eda	2-keto-3-deoxygluconate 6-phosphate aldolase and 2-keto-4-hydroxyglutarate aldolase	94	639	28	28	87	0.00085	0.00881	E	0.14710485133020346	0.010978454150359694	4.005748981422291	0.002740674515870852	-8.511253281643008	U	NE	NE	NE	U	NE
1731	BW25113_1851	edd	-	242	1809	43	43	43	1.0	1.0	NE	0.1337755666113875	0.018626890955766955	3.6086992213154216	0.005161663473016516	-7.597948200114496	U	NE	NE	NE	U	NE
1732	BW25113_1852	zwf	-	96	1473	91	91	91	0.00033	0.0034799999999999996	E	0.06517311608961303	0.2830278450549349	0.20109405750694542	1.4074401231133329	0.4930735468703671	U	U	NE	NE	ES	U
1733	BW25113_1853	yebK	-	96	867	39	39	39	1.0	1.0	NE	0.11072664359861592	0.04646885402956082	2.583220573844179	0.017988728682355192	-5.796762959187084	U	NE	NE	NE	U	NE
1734	BW25113_1854	pykA	pyruvate kinase II%2C glucose stimulated	204	1440	68	68	68	0.07793	0.5873	NE	0.14166666666666666	0.01362118343072272	3.861745713637681	0.003527208791252042	-8.147257306803114	U	NE	NE	NE	U	NE
1735	BW25113_1855	lpxM	suppressor of htrB%2C heat shock protein	95	969	57	57	57	0.67893	1.0	NE	0.09803921568627451	0.07686082651492188	1.8773782735662459	0.04094051134879597	-4.610327067976054	U	U	NE	.	U	NE
1736	BW25113_1856	mepM	-	192	1320	42	42	42	1.0	1.0	NE	0.14545454545454545	0.011721089706391265	3.964646667672229	0.0029564020930200803	-8.401941784408256	U	NE	NE	.	U	NE
1737	BW25113_1857	znuA	-	105	930	49	49	49	0.9995700000000001	1.0	NE	0.11290322580645161	0.042625547122676403	2.6963810840782254	0.015808428331727527	-5.98316224717223	U	NE	NE	NE	U	NE
1738	BW25113_1858	znuC	-	130	753	29	32	66	0.12287999999999999	0.87829	NE	0.17264276228419656	0.003987001184184744	4.371409283483976	0.0009120631186945595	-10.098578710996442	U	NE	NE	NE	U	NE
1739	BW25113_1859	znuB	-	94	783	42	42	42	1.0	1.0	NE	0.12005108556832694	0.03210309287916986	3.0460768584996054	0.010539160490842888	-6.568096237783893	U	NE	NE	NE	U	NE
1740	BW25113_1860	ruvB	Holliday junction helicase subunit A%3B branch migration%3B repair	97	1008	50	50	50	0.99774	1.0	NE	0.09623015873015874	0.08257838057770245	1.772540687106495	0.04658757972574601	-4.423910806921431	U	NE	NE	NE	U	NE
1741	BW25113_1861	ruvA	Holliday junction helicase subunit B%3B branch migration%3B repair	96	609	53	53	53	0.9485	1.0	NE	0.15763546798029557	0.007230187213353971	4.216108504965958	0.0017148959057476508	-9.18766327725491	U	NE	NE	NE	U	NE
1742	BW25113_1862	yebB	-	176	600	39	39	39	1.0	1.0	NE	0.29333333333333333	3.3245349417223296e-05	2.5829735429061427	1.2870960102757556e-05	-16.245520799757447	NE	NE	NE	NE	U	NE
1743	BW25113_1863	ruvC	Holliday junction nuclease%3B resolution of structures%3B repair	67	519	38	38	38	1.0	1.0	NE	0.12909441233140656	0.022427147789566226	3.4339314853422396	0.006531041136171954	-7.258471289481053	U	NE	NE	NE	U	NE
1744	BW25113_1864	yebC	-	91	738	41	41	41	1.0	1.0	NE	0.12330623306233063	0.02821476322687492	3.1930779691362052	0.008836227458143657	-6.822353728292095	U	NE	NE	NE	U	NE
1745	BW25113_1865	nudB	-	41	450	52	52	52	0.97696	1.0	NE	0.09111111111111111	0.10116792005703197	1.4747201276924309	0.06860143708442804	-3.8656173910317144	U	U	NE	NE	U	U
1746	BW25113_1866	aspS	aspartate tRNA synthetase	14	1770	636	636	636	0.0	0.0	E	0.007909604519774011	2.742854810748034	0.0	inf	inf	ES	ES	ES	ES	ES	ES
1747	BW25113_1867	yecD	-	85	564	43	43	43	1.0	1.0	NE	0.15070921985815602	0.009516019778732052	4.087748574357813	0.0023279366638216054	-8.746732477289381	U	NE	NE	NE	U	NE
1748	BW25113_1868	yecE	-	143	816	31	31	31	1.0	1.0	NE	0.17524509803921567	0.003596008353409084	4.382674597142767	0.0008205054410732339	-10.251199478737526	U	NE	NE	NE	U	NE
1749	BW25113_1869	yecN	-	70	393	27	27	27	1.0	1.0	NE	0.178117048346056	0.0032088606902011883	4.390185944790819	0.0007309168063846285	-10.418005172888337	U	NE	NE	NE	U	NE
1750	BW25113_1870	cmoA	-	96	741	45	45	45	1.0	1.0	NE	0.12955465587044535	0.022021468286987048	3.451918742811556	0.0063794862879798745	-7.292344029891856	U	NE	NE	NE	U	NE
1751	BW25113_1871	cmoB	putative enzyme	130	969	44	44	44	1.0	1.0	NE	0.13415892672858618	0.018345811606444183	3.6222025640062263	0.005064822102647224	-7.625272688120553	U	NE	NE	NE	U	NE
1752	BW25113_1872	torZ	-	313	2427	64	64	64	0.19091	1.0	NE	0.12896580140090647	0.022541841405445802	3.428874013035524	0.006574123551856573	-7.248985714465983	U	NE	NE	NE	U	NE
1753	BW25113_1873	torY	-	229	1098	65	65	65	0.15350999999999998	1.0	NE	0.20856102003642987	0.0009592864514108468	4.20632549875202	0.00022805806438314362	-12.09831119317372	NE	NE	NE	NE	U	NE
1754	BW25113_1874	cutC	-	117	744	43	43	43	1.0	1.0	NE	0.15725806451612903	0.007339228024806735	4.210080700156385	0.0017432511506333163	-9.164003850785873	U	NE	NE	NE	U	NE
1755	BW25113_1875	yecM	-	81	564	45	45	45	1.0	1.0	NE	0.14361702127659576	0.012607229362383895	3.916224105703211	0.0032192308259437817	-8.279068259724319	U	NE	NE	NE	U	NE
1756	BW25113_1876	argS	arginine tRNA synthetase	18	1731	480	480	480	0.0	0.0	E	0.010398613518197574	2.485016171002994	0.0	inf	inf	ES	ES	ES	ES	ES	ES
1757	BW25113_1877	yecT	-	159	486	20	20	28	1.0	1.0	NE	0.3271604938271605	8.690651828446653e-06	1.9430206646156736	4.472753165579765e-06	-17.7704054256966	NE	NE	NE	NE	U	NE
1758	BW25113_1878	flhE	flagellar protein	114	390	26	26	26	1.0	1.0	NE	0.2923076923076923	3.462563460205539e-05	2.603774832593172	1.329824459804412e-05	-16.198404655540273	NE	NE	NE	NE	U	NE
1759	BW25113_1879	flhA	flagellar biosynthesis%3B possible export of flagellar proteins	263	2076	51	51	51	0.9917100000000001	1.0	NE	0.12668593448940269	0.024675188691911227	3.3369809930823062	0.007394464860022838	-7.079338541898542	U	NE	NE	NE	U	NE
1760	BW25113_1880	flhB	putative part of export apparatus for flagellar proteins	156	1146	40	40	40	1.0	1.0	NE	0.13612565445026178	0.016969135296890387	3.6895380279086303	0.004599257459479049	-7.764383324796544	U	NE	NE	NE	U	NE
1761	BW25113_1881	cheZ	chemotactic response%3B CheY protein phophatase%3B antagonist of CheY as switch regulator	96	642	35	35	35	1.0	1.0	NE	0.14953271028037382	0.009970591242401029	4.062146645296452	0.0024545128753404185	-8.670347550167923	U	NE	NE	NE	U	NE
1762	BW25113_1882	cheY	chemotaxis regulator transmits chemoreceptor signals to flagelllar motor components	39	387	49	49	49	0.9995700000000001	1.0	NE	0.10077519379844961	0.06895684222208306	2.0346661150323464	0.03389098668947304	-4.882954550259163	U	U	NE	NE	U	NE
1763	BW25113_1883	cheB	response regulator for chemotaxis (cheA sensor)%3B protein methylesterase	147	1047	42	42	42	1.0	1.0	NE	0.14040114613180515	0.014322329018733435	3.8246907900308798	0.003744702462239516	-8.060933191693547	U	NE	NE	NE	U	NE
1764	BW25113_1884	cheR	response regulator for chemotaxis%3B protein glutamate methyltransferase	98	858	48	48	48	0.99995	1.0	NE	0.11421911421911422	0.040457921404112175	2.763363082304994	0.014640827209128508	-6.0938591213445115	U	NE	NE	NE	U	NE
1765	BW25113_1885	tap	methyl-accepting chemotaxis protein IV%2C peptide sensor receptor	216	1599	72	72	72	0.0306	0.2532	NE	0.1350844277673546	0.017684590903765986	3.654294023934125	0.004839400110647687	-7.690956061755658	U	NE	NE	NE	U	NE
1766	BW25113_1886	tar	methyl-accepting chemotaxis protein II%2C aspartate sensor receptor	294	1659	48	48	48	0.99995	1.0	NE	0.17721518987341772	0.0033257188152032505	4.388371440018029	0.0007578480674802649	-10.365803732027771	U	NE	NE	NE	U	NE
1767	BW25113_1887	cheW	positive regulator of CheA protein activity	97	501	39	39	39	1.0	1.0	NE	0.1936127744510978	0.001735538949396526	4.350480796585303	0.00039893037816848945	-11.291575392087477	U	NE	NE	NE	U	NE
1768	BW25113_1888	cheA	sensory transducer kinase between chemo- signal receptors and CheB and CheY	264	1962	53	53	53	0.9485	1.0	NE	0.1345565749235474	0.01805873695683897	3.6360789780521467	0.0049665414491390026	-7.653542732892365	U	NE	NE	NE	U	NE
1769	BW25113_1889	motB	enables flagellar motor rotation%2C linking torque machinery to cell wall	130	924	70	70	70	0.04897	0.39025	NE	0.1406926406926407	0.014157696669661247	3.833345096498969	0.0036933008412395768	-8.080873501271792	U	NE	NE	NE	U	NE
1770	BW25113_1890	motA	proton conductor component of motor%3B no effect on switching	89	885	59	59	59	0.50495	1.0	NE	0.10056497175141244	0.06953420211971167	2.0226497145124456	0.03437777763534934	-4.862379905519866	U	U	NE	NE	U	NE
1771	BW25113_1891	flhC	regulator of flagellar biosynthesis acting on class 2 operons%3B transcription initiation factor?	75	576	37	37	37	1.0	1.0	NE	0.13020833333333334	0.021457867914715455	3.4771660881477	0.006171079370599218	-7.340261434441477	U	NE	NE	NE	U	NE
1772	BW25113_1892	flhD	regulator of flagellar biosynthesis%2C acting on class 2 operons%3B transcriptional initiation factor?	80	348	21	21	21	1.0	1.0	NE	0.22988505747126436	0.00041175432128394234	3.8762633444031027	0.00010622454789571256	-13.200595176166564	NE	NE	NE	NE	U	NE
1773	BW25113_1895	uspC	putative regulator	144	426	17	17	17	1.0	1.0	NE	0.3380281690140845	5.647481427039561e-06	1.7601355127340332	3.2085492203195653e-06	-18.249647454460263	NE	NE	NE	NE	U	NE
1774	BW25113_1896	otsA	-	280	1422	45	45	45	1.0	1.0	NE	0.19690576652601968	0.0015230424924867468	4.3265996796994175	0.0003520183528032243	-11.472061732482413	U	NE	NE	NE	U	NE
1775	BW25113_1897	otsB	trehalose-6-phosphate phophatase%2C biosynthetic	114	798	36	36	36	1.0	1.0	NE	0.14285714285714285	0.012992977550248214	3.8953771753604336	0.003335486389465224	-8.227887130297443	U	NE	NE	NE	U	NE
1776	BW25113_1900	araG	ATP-binding component of high-affinity L-arabinose transport system	221	1512	34	34	34	1.0	1.0	NE	0.14616402116402116	0.011395861199015514	3.9825926160661926	0.0028614177490922433	-8.449054147173138	U	NE	NE	NE	U	NE
1777	BW25113_1901	araF	L-arabinose-binding periplasmic protein%3B periplasmic-binding component of ABC superfamily	114	987	67	67	67	0.098	0.71838	NE	0.11550151975683891	0.03845155561086282	2.82755211037981	0.01359888486925103	-6.200367836796281	U	NE	NE	NE	U	NE
1778	BW25113_1902	ftnB	ferritin-like protein	108	501	40	40	40	1.0	1.0	NE	0.2155688622754491	0.0007265023860508248	4.111149790511065	0.00017671513398214372	-12.466286781165099	NE	NE	NE	NE	U	NE
1779	BW25113_1904	yecR	-	84	321	28	28	28	1.0	1.0	NE	0.2616822429906542	0.00011666115631774579	3.2433178615613496	3.5969695631862776e-05	-14.762858522699412	NE	NE	NE	NE	U	NE
1780	BW25113_1905	ftnA	cytoplasmic ferritin (an iron storage protein)	183	495	25	25	25	1.0	1.0	NE	0.3696969696969697	1.6082530097999034e-06	1.2972837251018436	1.2397079980893518e-06	-19.62156822235529	NE	NE	NE	NE	U	NE
1781	BW25113_1906	yecH	-	39	237	64	64	64	0.19091	1.0	NE	0.16455696202531644	0.005494467884585814	4.307675974374125	0.0012755063094976918	-9.614714249180333	U	NE	NE	NE	U	NE
1782	BW25113_1907	tyrP	tyrosine-specific transport system	142	1209	42	42	42	1.0	1.0	NE	0.11745244003308519	0.035588442620811574	2.923058600554	0.012175069844329013	-6.359926141181433	U	NE	NE	NE	U	NE
1783	BW25113_1908	yecA	-	77	663	50	50	50	0.99774	1.0	NE	0.11613876319758673	0.037491886069694245	2.8590370767694235	0.01311346619962631	-6.252807115347342	U	NE	NE	NE	U	NE
1784	BW25113_1909	leuZ	-	1	84	65	68	71	0.03873	0.31387	NE	0.011904761904761904	2.340914538968758	0.0	inf	inf	ES	.	NE	ES	ES	ES
1785	BW25113_1910	cysT	-	0	71	71	74	78	0.00734	0.06733	NE	0.0	3.7535922407338815	0.0	inf	inf	ES	.	NE	ES	ES	ES
1786	BW25113_1911	glyW	-	8	73	18	18	18	1.0	1.0	NE	0.1095890410958904	0.04861355235988405	2.5229635517157045	0.019268432287428455	-5.697616993499636	U	.	NE	NE	U	NE
1787	BW25113_1912	pgsA	phosphatidylglycerophosphate synthetase %3D CDP-1%2C2-diacyl-sn-glycero-3-phosphate phosphatidyl transferase	4	546	153	153	153	0.0	0.0	E	0.007326007326007326	2.807083811524232	0.0	inf	inf	ES	ES	ES	ES	ES	ES
1788	BW25113_1913	uvrC	excinuclease ABC%2C subunit C%3B repair of UV damage to DNA	240	1830	47	47	47	1.0	1.0	NE	0.13114754098360656	0.020673240514643348	3.512823511585332	0.005885078042339094	-7.408722737614332	U	NE	NE	NE	U	NE
1789	BW25113_1914	uvrY	putative 2-component transcriptional regulator	140	654	62	62	62	0.28986999999999996	1.0	NE	0.21406727828746178	0.000771084694382924	4.132799623970721	0.00018657684004579913	-12.387942465303853	NE	NE	NE	NE	U	NE
1790	BW25113_1915	yecF	-	77	222	14	14	37	1.0	1.0	NE	0.34684684684684686	3.980628029700686e-06	1.6207082627074407	2.456103989407033e-06	-18.63519692481078	NE	NE	NE	NE	U	NE
1791	BW25113_1916	sdiA	transcriptional regulator of ftsQAZ gene cluster	222	720	22	22	22	1.0	1.0	NE	0.30833333333333335	1.83380591562012e-05	2.2871866755763337	8.017736091252941e-06	-16.92837363825439	NE	NE	NE	NE	U	NE
1792	BW25113_1917	yecC	putative ATP-binding component of a transport system	104	750	51	51	51	0.9917100000000001	1.0	NE	0.13866666666666666	0.015342295666651884	3.7717173050137043	0.004067721524690498	-7.9415633686672	U	NE	NE	NE	U	NE
1793	BW25113_1918	yecS	putative transport system permease protein (former yecC)	100	666	50	50	50	0.99774	1.0	NE	0.15015015015015015	0.009729385381057016	4.075722538011211	0.002387155968130393	-8.710491454690962	U	NE	NE	NE	U	NE
1794	BW25113_1919	dcyD	putative 1-aminocyclopropane-1-carboxylate deaminase	134	984	34	34	34	1.0	1.0	NE	0.13617886178861788	0.01693336255321994	3.6913145320573073	0.0045873529351567735	-7.768122376977828	U	NE	NE	NE	U	NE
1795	BW25113_1920	fliY	putative periplasmic binding transport protein%3B periplasmic-binding component of ABC superfamily	129	798	26	26	26	1.0	1.0	NE	0.16165413533834586	0.006164918207840102	4.273595012429418	0.0014425602308852192	-9.437152728019864	U	NE	NE	NE	U	NE
1796	BW25113_1921	fliZ	-	92	549	44	44	44	1.0	1.0	NE	0.16757741347905283	0.004874138358518291	4.336734071835568	0.0011239191238800726	-9.797246060291076	U	NE	NE	NE	U	NE
1797	BW25113_1922	fliA	flagellar biosynthesis%3B alternative sigma factor 28%3B regulation of flagellar operons	131	717	24	24	24	1.0	1.0	NE	0.18270571827057183	0.002674916618080309	4.391979505072356	0.0006090457878938215	-10.681161685926583	U	NE	NE	NE	U	NE
1798	BW25113_1923	fliC	flagellar biosynthesis%3B flagellin%2C filament structural protein	290	1494	35	35	35	1.0	1.0	NE	0.19410977242302543	0.001701662744451949	4.347190461072252	0.00039143965733496455	-11.318922454595972	U	NE	NE	NE	U	NE
1799	BW25113_1924	fliD	flagellar biosynthesis%3B filament capping protein%3B enables filament assembly	201	1404	42	42	42	1.0	1.0	NE	0.14316239316239315	0.012836620442126873	3.903809558013281	0.0032882291647084497	-8.248473437203476	U	NE	NE	NE	U	NE
1800	BW25113_1925	fliS	flagellar biosynthesis%3B repressor of class 3a and 3b operons (RflA activity)	80	408	39	39	39	1.0	1.0	NE	0.19607843137254902	0.00157384880234138	4.333054606562166	0.0003632192402924891	-11.42687175307878	U	NE	NE	NE	U	NE
1801	BW25113_1926	fliT	flagellar biosynthesis%3B repressor of class 3a and 3b operons (RflA activity)	61	363	28	28	28	1.0	1.0	NE	0.16804407713498623	0.004784752662291221	4.340654852403039	0.0011023112468023862	-9.825252646217587	U	NE	NE	NE	U	NE
1802	BW25113_1927	amyA	-	256	1485	30	30	30	1.0	1.0	NE	0.1723905723905724	0.004027081121751301	4.370086242076573	0.0009215106747727974	-10.083711501428049	U	NE	NE	NE	U	NE
1803	BW25113_1928	yedD	-	67	411	47	47	72	0.0306	0.2532	NE	0.1630170316301703	0.005840515761847522	4.290359866494352	0.001361311391955519	-9.520787172085303	U	NE	NE	NE	U	NE
1804	BW25113_1929	yedE	putative transport system permease protein	189	1203	46	46	46	1.0	1.0	NE	0.1571072319201995	0.0073832657086133876	4.207641012137686	0.0017547280500677337	-9.154536827476875	U	NE	NE	NE	U	NE
1805	BW25113_1930	yedF	-	43	231	27	27	28	1.0	1.0	NE	0.18614718614718614	0.002333621318798496	4.3855335586425666	0.0005321179937614731	-10.875966189951669	U	NE	NE	NE	U	NE
1806	BW25113_1931	yedK	-	96	666	34	34	34	1.0	1.0	NE	0.14414414414414414	0.012346386650640218	3.930402354766006	0.003141252608824893	-8.314444320390722	U	NE	NE	NE	U	NE
1807	BW25113_1932	yedL	-	145	477	25	25	25	1.0	1.0	NE	0.3039832285115304	2.17913762537888e-05	2.3712042086661227	9.19000403851642e-06	-16.731503073822232	NE	NE	NE	NE	U	NE
1808	BW25113_1937	fliE	flagellar biosynthesis%3B basal-body component%2C possibly at (MS-ring)-rod junction	60	312	26	26	26	1.0	1.0	NE	0.19230769230769232	0.0018277408773399546	4.3585737998536445	0.00041934379484438874	-11.219578871317418	U	NE	NE	NE	U	NE
1809	BW25113_1938	fliF	flagellar biosynthesis%3B basal-body MS(membrane and supramembrane)-ring and collar protein	215	1656	40	40	40	1.0	1.0	NE	0.12983091787439613	0.021781491381468936	3.4626319396151795	0.006290443732200318	-7.312622495273686	U	NE	NE	NE	U	NE
1810	BW25113_1939	fliG	flagellar biosynthesis%2C component of motor switching and energizing%2C enabling rotation and determining its direction	115	993	48	48	48	0.99995	1.0	NE	0.11581067472306143	0.037982947916448115	2.8428614255698794	0.01336081582268262	-6.225848087097196	U	NE	NE	NE	U	NE
1811	BW25113_1940	fliH	flagellar biosynthesis%3B export of flagellar proteins?	114	684	36	36	36	1.0	1.0	NE	0.16666666666666666	0.005053422627257251	4.328647362182864	0.0011674368929671588	-9.742439719021819	U	NE	NE	NE	U	NE
1812	BW25113_1941	fliI	-	203	1371	41	41	41	1.0	1.0	NE	0.14806710430342815	0.010567353179194819	4.028678830450461	0.002623031922853291	-8.57454891904856	U	NE	NE	NE	U	NE
1813	BW25113_1942	fliJ	flagellar fliJ protein	58	441	51	51	51	0.9917100000000001	1.0	NE	0.13151927437641722	0.020370673446318283	3.5267345227303206	0.005776072260337803	-7.435695493791071	U	NE	NE	NE	U	NE
1814	BW25113_1943	fliK	-	172	1125	40	40	40	1.0	1.0	NE	0.15288888888888888	0.00872790818549045	4.132233502809677	0.002112152708591125	-8.887070139377345	U	NE	NE	NE	U	NE
1815	BW25113_1944	fliL	flagellar biosynthesis	65	462	37	37	37	1.0	1.0	NE	0.1406926406926407	0.014157696669661247	3.833345096498969	0.0036933008412395768	-8.080873501271792	U	NE	NE	NE	U	NE
1816	BW25113_1945	fliM	flagellar biosynthesis%2C component of motor switch and energizing%2C enabling rotation and determining its direction	141	1002	39	39	39	1.0	1.0	NE	0.1407185628742515	0.01414314810694938	3.8341112539538305	0.003688768314264385	-8.08264510619008	U	NE	NE	NE	U	NE
1817	BW25113_1946	fliN	flagellar biosynthesis%2C component of motor switch and energizing%2C enabling rotation and determining its direction	54	411	36	36	36	1.0	1.0	NE	0.13138686131386862	0.020477938020002525	3.521792519717956	0.005814634992081393	-7.4260956538650476	U	NE	NE	NE	U	NE
1818	BW25113_1947	fliO	flagellar biosynthesis	68	363	19	19	19	1.0	1.0	NE	0.18732782369146006	0.0022268640419203737	4.3818589560259325	0.000508200757776101	-10.942313852959819	U	NE	NE	NE	U	NE
1819	BW25113_1948	fliP	flagellar biosynthesis	136	735	31	31	31	1.0	1.0	NE	0.18503401360544217	0.0024389616333646297	4.388322418958514	0.0005557845118279781	-10.813186748358056	U	NE	NE	NE	U	NE
1820	BW25113_1949	fliQ	flagellar biosynthesis	46	267	23	23	23	1.0	1.0	NE	0.17228464419475656	0.004044035964434763	4.369518168366261	0.0009255107333600597	-10.077462658091592	U	NE	NE	NE	U	NE
1821	BW25113_1950	fliR	flagellar biosynthesis	188	783	72	72	72	0.0306	0.2532	NE	0.24010217113665389	0.0002745659374570494	3.6844355572337038	7.452048846884843e-05	-13.712003343511052	NE	NE	NE	NE	U	NE
1822	BW25113_1951	rcsA	positive regulator for ctr capsule biosynthesis%2C positive transcription factor	131	621	45	45	45	1.0	1.0	NE	0.2109500805152979	0.0008725620904764395	4.175599993232823	0.0002089668770692967	-12.224438097888845	NE	NE	NE	NE	U	NE
1823	BW25113_1952	dsrB	-	68	186	10	10	10	1.0	1.0	NE	0.3655913978494624	1.8926640849714128e-06	1.351401126468108	1.400519836710435e-06	-19.44560615169462	NE	NE	NE	NE	U	NE
1824	BW25113_1953	yodD	-	42	225	28	28	28	1.0	1.0	NE	0.18666666666666668	0.002286031676785334	4.384006791292982	0.0005214480236037936	-10.905188923211162	U	NE	NE	NE	U	NE
1825	BW25113_1954	dsrA	-	12	84	32	32	32	1.0	1.0	NE	0.14285714285714285	0.012992977550248214	3.8953771753604336	0.003335486389465224	-8.227887130297443	U	.	NE	NE	U	NE
1826	BW25113_1955	yedP	-	110	813	32	32	32	1.0	1.0	NE	0.13530135301353013	0.017533089259850036	3.6617117875900167	0.004788222087623552	-7.706294215655001	U	NE	NE	NE	U	NE
1827	BW25113_1956	yedQ	-	250	1692	50	50	50	0.99774	1.0	NE	0.14775413711583923	0.010699343611205664	4.021304464960622	0.0026606648923088783	-8.553997468645573	U	NE	NE	NE	U	NE
1828	BW25113_1957	yodC	-	24	180	29	29	29	1.0	1.0	NE	0.13333333333333333	0.018956489516751048	3.5929692356634977	0.005275995499374332	-7.566340950746075	U	NE	NE	NE	U	NE
1829	BW25113_1958	yedI	-	137	915	42	42	42	1.0	1.0	NE	0.14972677595628414	0.009894141067653744	4.066446990928203	0.002433116942069204	-8.682978622959983	U	NE	NE	NE	U	NE
1830	BW25113_1959	yedA	putative transmembrane subunit	127	918	45	45	45	1.0	1.0	NE	0.1383442265795207	0.015539764497958283	3.7615904013395567	0.004131168691951242	-7.919234312322683	U	NE	NE	NE	U	NE
1831	BW25113_1960	vsr	DNA mismatch endonuclease%2C patch repair protein	64	468	66	66	66	0.12287999999999999	0.87829	NE	0.13675213675213677	0.016552684942709617	3.7103041083950195	0.004461274455982498	-7.808328379746049	U	NE	NE	NE	U	NE
1832	BW25113_1961	dcm	-	176	1416	47	47	47	1.0	1.0	NE	0.12429378531073447	0.027130990911644077	3.2360611507574806	0.00838395495254884	-6.898153319445717	U	NE	NE	NE	U	NE
1833	BW25113_1962	yedJ	-	70	693	60	60	60	0.42483999999999994	1.0	NE	0.10101010101010101	0.06831735583515272	2.0480780296898202	0.03335681299481511	-4.905874733612522	U	NE	NE	NE	U	NE
1834	BW25113_1963	yedR	-	94	363	18	18	18	1.0	1.0	NE	0.25895316804407714	0.00012999751587669292	3.3005889939600555	3.9386156869147635e-05	-14.631951822560152	NE	NE	NE	NE	U	NE
1835	BW25113_1967	hchA	-	278	849	20	20	20	1.0	1.0	NE	0.32744405182567726	8.593459149883952e-06	1.9380966547486103	4.433968310521957e-06	-17.78297010999315	NE	NE	NE	NE	U	NE
1836	BW25113_1968	yedV	putative 2-component sensor protein	311	1356	40	40	40	1.0	1.0	NE	0.22935103244837757	0.00042056859235873223	3.8858201846769305	0.00010823161452945578	-13.173590406606138	NE	NE	NE	NE	U	NE
1837	BW25113_1969	yedW	putative 2-component transcriptional regulator	243	669	27	27	27	1.0	1.0	NE	0.3632286995515695	2.078602370106888e-06	1.3833303346755388	1.502607380177509e-06	-19.34410047601562	NE	NE	NE	NE	U	NE
1838	BW25113_1970	hiuH	-	139	411	27	27	27	1.0	1.0	NE	0.3381995133819951	5.609231647266316e-06	1.7573492068479861	3.191870816231873e-06	-18.257166306408372	NE	NE	NE	NE	U	NE
1839	BW25113_1971	yedY	putative reductase	183	1002	33	33	33	1.0	1.0	NE	0.18263473053892215	0.0026824585786069098	4.392043856148851	0.0006107540512947006	-10.677120851243757	U	NE	NE	NE	U	NE
1840	BW25113_1972	yedZ	-	142	633	30	30	30	1.0	1.0	NE	0.22432859399684044	0.0005132739073665964	3.972961311347829	0.00012919177085881766	-12.918198202081676	NE	NE	NE	NE	U	NE
1841	BW25113_1973	zinT	-	129	648	61	61	61	0.35281999999999997	1.0	NE	0.19907407407407407	0.001397534560443724	4.308285029556026	0.00032438303196196414	-11.59001402344854	U	NE	NE	NE	U	NE
1842	BW25113_1974	yodB	cytochrome b561 homolog 1	187	528	30	30	30	1.0	1.0	NE	0.3541666666666667	2.977600745752003e-06	1.5111701978606205	1.9703940363351686e-06	-18.953084402880297	NE	NE	NE	NE	U	NE
1843	BW25113_1975	serU	-	14	87	15	15	22	1.0	1.0	NE	0.16091954022988506	0.0063471804257267065	4.2639911859767174	0.0014885538334603312	-9.39187288716282	U	.	NE	NE	U	NE
1844	BW25113_1976	mtfA	-	118	795	83	83	83	0.0022199999999999998	0.02224	E	0.14842767295597484	0.010417304686037385	4.037075320883745	0.0025804088004374817	-8.59818464240736	U	NE	NE	NE	U	NE
1845	BW25113_1977	asnT	-	12	73	15	15	15	1.0	1.0	NE	0.1643835616438356	0.0055323862096388135	4.305811522249965	0.0012848649275637389	-9.604167581722653	U	.	NE	NE	U	NE
