locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
SAOUHSC_01399,SAOUHSC_01399,0,1341583,1342734,1,142,0.0390625,1152,45,conserved hypothetical protein
SAOUHSC_01400,SAOUHSC_01400,0,1342739,1343824,1,254,0.0469613259668508,1086,51,alanine racemase, putative
SAOUHSC_01401,SAOUHSC_01401,0,1343814,1345079,1,278,0.0489731437598736,1266,62,diaminopimelate decarboxylase
SAOUHSC_01402,SAOUHSC_01402,0,1345319,1345720,-1,196,0.0746268656716418,402,30,conserved hypothetical protein
SAOUHSC_01403,SAOUHSC_01403,0,1345917,1346117,-1,10,0.0248756218905473,201,5,cold shock protein, putative
SAOUHSC_01404,SAOUHSC_01404,0,1346152,1346340,1,120,0.0634920634920635,189,12,hypothetical protein
SAOUHSC_01405,SAOUHSC_01405,0,1346288,1346596,-1,103,0.0453074433656958,309,14,conserved hypothetical protein
SAOUHSC_01406,SAOUHSC_01406,0,1346759,1347028,1,316,0.0777777777777778,270,21,acylphosphatase
SAOUHSC_01407,SAOUHSC_01407,0,1347047,1347676,1,291,0.0650793650793651,630,41,conserved hypothetical protein
SAOUHSC_01408,SAOUHSC_01408,0,1347708,1348844,1,191,0.0395778364116095,1137,45,conserved hypothetical protein
SAOUHSC_01409,SAOUHSC_01409,0,1348900,1349016,-1,115,0.094017094017094,117,11,truncated transposase
SAOUHSC_01410,SAOUHSC_01410,0,1349111,1349503,-1,81,0.0585241730279898,393,23,truncated transposase
SAOUHSC_01411,SAOUHSC_01411,0,1349856,1351199,-1,373,0.0520833333333333,1344,70,branched-chain amino acid transport system II carrier protein
SAOUHSC_01412,SAOUHSC_01412,0,1351424,1353310,-1,446,0.0434552199258082,1887,82,conserved hypothetical protein
SAOUHSC_01413,SAOUHSC_01413,0,1353324,1354115,-1,183,0.0441919191919192,792,35,conserved hypothetical protein
SAOUHSC_01414,SAOUHSC_01414,0,1354296,1354631,-1,98,0.0625,336,21,conserved hypothetical protein
SAOUHSC_01415,SAOUHSC_01415,0,1354528,1355337,-1,211,0.0493827160493827,810,40,conserved hypothetical protein
SAOUHSC_01416,SAOUHSC_01416,0,1355917,1357185,-1,180,0.0323089046493302,1269,41,2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase
SAOUHSC_01418,SAOUHSC_01418,0,1357199,1359997,-1,321,0.0314397999285459,2799,88,2-oxoglutarate dehydrogenase, E1 component
SAOUHSC_01419,SAOUHSC_01419,0,1360281,1361636,-1,225,0.0331858407079646,1356,45,conserved hypothetical protein
SAOUHSC_01420,SAOUHSC_01420,0,1361633,1362292,-1,119,0.05,660,33,DNA-binding response regulator, putative
SAOUHSC_01421,SAOUHSC_01421,0,1362554,1362685,-1,21,0.0454545454545455,132,6,hypothetical protein
SAOUHSC_01422,SAOUHSC_01422,0,1362762,1362962,-1,90,0.0447761194029851,201,9,conserved hypothetical protein
SAOUHSC_01423,SAOUHSC_01423,0,1363079,1363693,-1,137,0.0569105691056911,615,35,conserved hypothetical protein
SAOUHSC_01424,SAOUHSC_01424,0,1363710,1364780,-1,4,0.00186741363211951,1071,2,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
SAOUHSC_01425,SAOUHSC_01425,0,1364792,1365301,-1,94,0.0274509803921569,510,14,conserved hypothetical protein
SAOUHSC_01427,SAOUHSC_01427,0,1365701,1367191,-1,261,0.0482897384305835,1491,72,conserved hypothetical protein
SAOUHSC_01428,SAOUHSC_01428,0,1367130,1367285,1,109,0.0705128205128205,156,11,hypothetical protein
SAOUHSC_01429,SAOUHSC_01429,0,1367383,1367604,-1,85,0.036036036036036,222,8,conserved hypothetical protein
SAOUHSC_01430,SAOUHSC_01430,0,1367604,1368104,-1,95,0.0479041916167665,501,24,phosphotransferase system enzyme IIA, putative
SAOUHSC_01431,SAOUHSC_01431,0,1368116,1368544,-1,158,0.0559440559440559,429,24,methionine sulfoxide reductase, putative
SAOUHSC_01432,SAOUHSC_01432,0,1368537,1369070,-1,189,0.052434456928839,534,28,peptide methionine sulfoxide reductase
SAOUHSC_01433,SAOUHSC_01433,0,1369156,1369995,-1,396,0.05,840,42,conserved hypothetical protein
SAOUHSC_01434,SAOUHSC_01434,0,1370010,1370489,-1,1,0.00208333333333333,480,1,dihydrofolate reductase
SAOUHSC_01435,SAOUHSC_01435,0,1370689,1371645,-1,5,0.00208986415882968,957,2,thymidylate synthase, putative
SAOUHSC_01436,SAOUHSC_01436,0,1372069,1372506,-1,163,0.0502283105022831,438,22,conserved hypothetical protein
SAOUHSC_01437,SAOUHSC_01437,0,1372522,1373646,-1,232,0.0462222222222222,1125,52,conserved hypothetical protein
SAOUHSC_01438,SAOUHSC_01438,0,1373684,1373935,-1,39,0.0396825396825397,252,10,conserved hypothetical protein
SAOUHSC_01439,SAOUHSC_01439,0,1373947,1374168,-1,20,0.0405405405405405,222,9,conserved hypothetical protein
SAOUHSC_01440,SAOUHSC_01440,0,1374386,1375090,1,440,0.0680851063829787,705,48,conserved hypothetical protein
SAOUHSC_01441,SAOUHSC_01441,0,1375155,1375286,-1,8,0.0227272727272727,132,3,conserved hypothetical protein
SAOUHSC_01442,SAOUHSC_01442,0,1375528,1375701,-1,84,0.0862068965517241,174,15,conserved hypothetical protein
SAOUHSC_01443,SAOUHSC_01443,0,1375631,1376032,1,305,0.0572139303482587,402,23,conserved hypothetical protein
SAOUHSC_01447,SAOUHSC_01447,0,1376091,1404698,-1,5245,0.0402335011185682,28608,1151,conserved hypothetical protein
SAOUHSC_01448,SAOUHSC_01448,0,1405096,1406487,-1,384,0.0596264367816092,1392,83,conserved hypothetical protein
SAOUHSC_01450,SAOUHSC_01450,0,1406644,1407966,-1,488,0.053665910808768,1323,71,conserved hypothetical protein
SAOUHSC_01451,SAOUHSC_01451,0,1407997,1409037,-1,186,0.037463976945245,1041,39,threonine dehydratase
SAOUHSC_01452,SAOUHSC_01452,0,1409132,1410250,-1,321,0.0393208221626452,1119,44,alanine dehydrogenase
SAOUHSC_01454,SAOUHSC_01454,0,1410725,1411603,-1,287,0.0511945392491468,879,45,conserved hypothetical protein
SAOUHSC_01455,SAOUHSC_01455,0,1411623,1415063,-1,1181,0.049694856146469,3441,171,conserved hypothetical protein
SAOUHSC_01456,SAOUHSC_01456,0,1415367,1416707,1,420,0.0566741237882177,1341,76,conserved hypothetical protein
SAOUHSC_01458,SAOUHSC_01458,0,1416796,1416948,1,42,0.0522875816993464,153,8,hypothetical protein
SAOUHSC_01459,SAOUHSC_01459,0,1416913,1417245,-1,95,0.0510510510510511,333,17,conserved hypothetical protein
SAOUHSC_01460,SAOUHSC_01460,0,1417329,1418474,-1,313,0.0401396160558464,1146,46,conserved hypothetical protein
SAOUHSC_01462,SAOUHSC_01462,0,1419125,1419469,-1,128,0.0550724637681159,345,19,conserved hypothetical protein
SAOUHSC_01463,SAOUHSC_01463,0,1419483,1420046,-1,294,0.0514184397163121,564,29,conserved hypothetical protein
SAOUHSC_01464,SAOUHSC_01464,0,1420039,1420389,-1,153,0.0598290598290598,351,21,conserved hypothetical protein
SAOUHSC_01465,SAOUHSC_01465,0,1420444,1420620,-1,79,0.0734463276836158,177,13,conserved hypothetical protein
SAOUHSC_01466,SAOUHSC_01466,0,1420878,1421555,1,7,0.00737463126843658,678,5,conserved hypothetical protein
SAOUHSC_01467,SAOUHSC_01467,0,1421552,1423735,1,72,0.00641025641025641,2184,14,penicillin-binding protein 2
SAOUHSC_01468,SAOUHSC_01468,0,1424301,1424642,-1,91,0.0467836257309941,342,16,conserved hypothetical protein
SAOUHSC_01469,SAOUHSC_01469,0,1424647,1425306,-1,122,0.046969696969697,660,31,endonuclease III, putative
SAOUHSC_01470,SAOUHSC_01470,0,1425296,1425982,-1,3,0.00291120815138282,687,2,conserved hypothetical protein
SAOUHSC_01471,SAOUHSC_01471,0,1426310,1427602,-1,266,0.0386697602474865,1293,50,asparaginyl-tRNA synthetase,putative
SAOUHSC_01472,SAOUHSC_01472,0,1427924,1430617,-1,1437,0.0612472160356347,2694,165,DnaQ family exonuclease/DinG family helicase, putative
SAOUHSC_01473,SAOUHSC_01473,0,1430641,1431612,-1,5,0.00308641975308642,972,3,BirA bifunctional protein, putative
SAOUHSC_01474,SAOUHSC_01474,0,1431599,1432699,-1,2,0.000908265213442325,1101,1,conserved hypothetical protein
SAOUHSC_01475,SAOUHSC_01475,0,1432806,1433948,-1,241,0.0463692038495188,1143,53,conserved hypothetical protein
SAOUHSC_01476,SAOUHSC_01476,0,1434189,1434506,-1,51,0.0377358490566038,318,12,conserved hypothetical protein
SAOUHSC_01477,SAOUHSC_01477,0,1434843,1435523,-1,1,0.00146842878120411,681,1,conserved hypothetical protein
SAOUHSC_01478,SAOUHSC_01478,0,1435595,1436182,-1,357,0.0782312925170068,588,46,conserved hypothetical protein
SAOUHSC_01479,SAOUHSC_01479,0,1436172,1436747,-1,144,0.0607638888888889,576,35,conserved hypothetical protein
SAOUHSC_01480,SAOUHSC_01480,0,1436761,1437864,-1,258,0.052536231884058,1104,58,conserved hypothetical protein
SAOUHSC_01481,SAOUHSC_01481,0,1438012,1439310,-1,10,0.00307929176289453,1299,4,3-phosphoshikimate 1-carboxyvinyltransferase
SAOUHSC_01482,SAOUHSC_01482,0,1439320,1440384,-1,8,0.00375586854460094,1065,4,3-dehydroquinate synthase
SAOUHSC_01483,SAOUHSC_01483,0,1440410,1441576,-1,8,0.00342759211653813,1167,4,chorismate synthase
SAOUHSC_01484,SAOUHSC_01484,0,1441962,1442162,-1,64,0.054726368159204,201,11,conserved hypothetical protein
SAOUHSC_01485,SAOUHSC_01485,0,1442371,1442802,-1,112,0.0532407407407407,432,23,nucleoside diphosphate kinase, putative
SAOUHSC_01486,SAOUHSC_01486,0,1442912,1443856,-1,1,0.00105820105820106,945,1,heptaprenyl diphosphate syntase component II, putative
SAOUHSC_01487,SAOUHSC_01487,0,1443873,1444475,-1,15,0.0132669983416252,603,8,menaquinone biosynthesis methyltransferase, putative
SAOUHSC_01488,SAOUHSC_01488,0,1444601,1445173,-1,21,0.0104712041884817,573,6,conserved hypothetical protein
SAOUHSC_01489,SAOUHSC_01489,0,1445100,1445414,1,120,0.0666666666666667,315,21,hypothetical protein
SAOUHSC_01490,SAOUHSC_01490,0,1445604,1445876,-1,0,0,273,0,DNA-binding protein HU, putative
SAOUHSC_01491,SAOUHSC_01491,0,1446047,1447045,-1,28,0.011011011011011,999,11,glycerol-3-phosphate dehydrogenase, NAD-dependent, putative
SAOUHSC_01492,SAOUHSC_01492,0,1447062,1448372,-1,0,0,1311,0,conserved hypothetical protein
SAOUHSC_01493,SAOUHSC_01493,0,1448594,1449769,-1,193,0.0408163265306122,1176,48,30S ribosomal protein S1, putative
SAOUHSC_A01436,SAOUHSC_A01436,0,1450026,1450217,-1,155,0.0729166666666667,192,14,hypothetical protein
SAOUHSC_01494,SAOUHSC_01494,0,1450171,1450308,1,15,0.0434782608695652,138,6,hypothetical protein
SAOUHSC_01495,SAOUHSC_01495,0,1450334,1450450,-1,17,0.0512820512820513,117,6,conserved hypothetical protein
SAOUHSC_01496,SAOUHSC_01496,0,1450481,1451032,-1,18,0.0108695652173913,552,6,cytidylate kinase
SAOUHSC_01497,SAOUHSC_01497,0,1451217,1452185,1,201,0.04437564499484,969,43,L-asparaginase, putative
SAOUHSC_01499,SAOUHSC_01499,0,1452300,1453286,-1,309,0.0506585612968592,987,50,conserved hypothetical protein
SAOUHSC_01500,SAOUHSC_01500,0,1453447,1453563,-1,11,0.0427350427350427,117,5,conserved hypothetical protein
SAOUHSC_01501,SAOUHSC_01501,0,1453688,1455148,-1,3,0.00205338809034908,1461,3,elastin binding protein
SAOUHSC_01502,SAOUHSC_01502,0,1455301,1456680,-1,333,0.0478260869565217,1380,66,ATP-dependent DNA helicase RecQ, putative
SAOUHSC_01503,SAOUHSC_01503,0,1456670,1457623,-1,388,0.0607966457023061,954,58,conserved hypothetical protein
SAOUHSC_01504,SAOUHSC_01504,0,1457755,1457979,1,2,0.00444444444444444,225,1,ferredoxin, putative
SAOUHSC_01505,SAOUHSC_01505,0,1458085,1458630,-1,233,0.0824175824175824,546,45,conserved hypothetical protein
SAOUHSC_01507,SAOUHSC_01507,0,1458909,1459028,-1,38,0.0166666666666667,120,2,conserved hypothetical protein
SAOUHSC_01508,SAOUHSC_01508,0,1459227,1460141,-1,224,0.0579234972677596,915,53,conserved hypothetical protein
SAOUHSC_01510,SAOUHSC_01510,0,1460156,1460362,-1,52,0.0579710144927536,207,12,conserved hypothetical protein
SAOUHSC_01511,SAOUHSC_01511,0,1460355,1461245,-1,209,0.0572390572390572,891,51,conserved hypothetical protein
SAOUHSC_01512,SAOUHSC_01512,0,1461363,1462280,-1,202,0.0588235294117647,918,54,conserved hypothetical protein
SAOUHSC_01513,SAOUHSC_01513,0,1462371,1462718,-1,42,0.028735632183908,348,10,conserved hypothetical protein
SAOUHSC_01514,SAOUHSC_01514,0,1462963,1463799,-1,534,0.0585424133811231,837,49,hypothetical phage protein
SAOUHSC_A01455,SAOUHSC_A01455,0,1464035,1464217,-1,334,0.109289617486339,183,20,hypothetical phage protein
SAOUHSC_01515,SAOUHSC_01515,0,1464415,1465869,-1,663,0.0618556701030928,1455,90,petidoglycan hydrolase, putative
SAOUHSC_01516,SAOUHSC_01516,0,1465880,1466182,-1,202,0.0858085808580858,303,26,holin protein
SAOUHSC_01517,SAOUHSC_01517,0,1466318,1466617,-1,67,0.0533333333333333,300,16,conserved hypothetical phage protein
SAOUHSC_01518,SAOUHSC_01518,0,1466663,1466827,-1,49,0.0787878787878788,165,13,conserved hypothetical phage protein
SAOUHSC_01519,SAOUHSC_01519,0,1466820,1467209,-1,33,0.0307692307692308,390,12,SLT orf 129-like protein
SAOUHSC_01520,SAOUHSC_01520,0,1467209,1468675,-1,266,0.0408997955010225,1467,60,SLT orf 488-like protein
SAOUHSC_01521,SAOUHSC_01521,0,1468675,1470585,-1,584,0.0523286237571952,1911,100,SLT orf 636-like protein
SAOUHSC_01522,SAOUHSC_01522,0,1470601,1470891,-1,30,0.0446735395189003,291,13,conserved hypothetical phage protein
SAOUHSC_01523,SAOUHSC_01523,0,1470891,1472474,-1,598,0.0612373737373737,1584,97,SLT orf 527-like protein
SAOUHSC_01524,SAOUHSC_01524,0,1472483,1473307,-1,247,0.0763636363636364,825,63,holin-like protein
SAOUHSC_01525,SAOUHSC_01525,0,1473307,1479507,-1,1244,0.0388646992420577,6201,241,phage tail tape meausure protein, TP901 family, core region domain protein
SAOUHSC_01526,SAOUHSC_01526,0,1479521,1479679,-1,30,0.050314465408805,159,8,conserved hypothetical phage protein
SAOUHSC_01527,SAOUHSC_01527,0,1479721,1480071,-1,57,0.0455840455840456,351,16,conserved hypothetical phage protein
SAOUHSC_01528,SAOUHSC_01528,0,1480129,1480584,-1,164,0.0482456140350877,456,22,bacteriophage L54a, bacterial Ig-like domain group 2 family protein
SAOUHSC_01529,SAOUHSC_01529,0,1480676,1481317,-1,159,0.0467289719626168,642,30,major tail protein
SAOUHSC_01530,SAOUHSC_01530,0,1481352,1481747,-1,163,0.0631313131313131,396,25,conserved hypothetical phage protein
SAOUHSC_01531,SAOUHSC_01531,0,1481748,1482149,-1,83,0.0398009950248756,402,16,SLT orf 123-like protein
SAOUHSC_01532,SAOUHSC_01532,0,1482146,1482478,-1,104,0.048048048048048,333,16,SLT orf 110-like protein
SAOUHSC_01533,SAOUHSC_01533,0,1482490,1482768,-1,56,0.032258064516129,279,9,conserved hypothetical phage protein
SAOUHSC_01535,SAOUHSC_01535,0,1482837,1484000,-1,208,0.038659793814433,1164,45,conserved hypothetical phage protein
SAOUHSC_01536,SAOUHSC_01536,0,1484012,1484785,-1,345,0.0516795865633075,774,40,scaffolding protease
SAOUHSC_01537,SAOUHSC_01537,0,1484769,1486007,-1,233,0.0427764326069411,1239,53,phage portal protein, HK97 family
SAOUHSC_01538,SAOUHSC_01538,0,1486012,1487703,-1,576,0.0526004728132388,1692,89,phage terminase, large subunit, putative
SAOUHSC_01539,SAOUHSC_01539,0,1487693,1487998,-1,77,0.0490196078431373,306,15,terminase-small subunit
SAOUHSC_01540,SAOUHSC_01540,0,1488120,1488434,-1,107,0.0698412698412698,315,22,bacteriophage L54a, HNH endonuclease family protein
SAOUHSC_01541,SAOUHSC_01541,0,1488591,1489028,-1,167,0.0730593607305936,438,32,conserved hypothetical phage protein
SAOUHSC_01542,SAOUHSC_01542,0,1489041,1490408,-1,377,0.0511695906432749,1368,70,SNF2 family N-terminal domain protein
SAOUHSC_01543,SAOUHSC_01543,0,1490389,1490679,-1,78,0.0515463917525773,291,15,phi related protein
SAOUHSC_01544,SAOUHSC_01544,0,1490813,1490917,1,3,0.00952380952380952,105,1,hypothetical phage protein
SAOUHSC_01545,SAOUHSC_01545,0,1491020,1491310,-1,42,0.0309278350515464,291,9,conserved hypothetical phage protein
SAOUHSC_01546,SAOUHSC_01546,0,1491243,1491503,-1,43,0.0383141762452107,261,10,conserved hypothetical phage protein
SAOUHSC_01547,SAOUHSC_01547,0,1491472,1493469,-1,409,0.0455455455455455,1998,91,conserved hypothetical phage protein
SAOUHSC_01548,SAOUHSC_01548,0,1493521,1493721,-1,40,0.0298507462686567,201,6,conserved hypothetical phage protein
SAOUHSC_01549,SAOUHSC_01549,0,1493789,1493956,-1,81,0.0595238095238095,168,10,transcriptional activator rinB-related protein
SAOUHSC_01550,SAOUHSC_01550,0,1493944,1494144,-1,22,0.0447761194029851,201,9,conserved hypothetical phage protein
SAOUHSC_01551,SAOUHSC_01551,0,1494119,1494307,-1,1,0.00529100529100529,189,1,conserved hypothetical phage protein
SAOUHSC_01552,SAOUHSC_01552,0,1494344,1494886,-1,80,0.0276243093922652,543,15,bacteriophage L54a, deoxyuridine 5-triphosphate nucleotidohydrolase
SAOUHSC_01553,SAOUHSC_01553,0,1494891,1495127,-1,14,0.0253164556962025,237,6,PVL orf 52-like protein
SAOUHSC_01554,SAOUHSC_01554,0,1495120,1495428,-1,18,0.0258899676375405,309,8,PV83 orf 27-like protein
SAOUHSC_01555,SAOUHSC_01555,0,1495425,1495772,-1,41,0.0402298850574713,348,14,conserved hypothetical phage protein
SAOUHSC_01556,SAOUHSC_01556,0,1495769,1496170,-1,39,0.0348258706467662,402,14,PVL orf 52-like protein
SAOUHSC_01557,SAOUHSC_01557,0,1496173,1496379,-1,35,0.0241545893719807,207,5,conserved hypothetical phage protein
SAOUHSC_01558,SAOUHSC_01558,0,1496393,1496635,-1,57,0.037037037037037,243,9,PVL orf 51-like protein
SAOUHSC_01559,SAOUHSC_01559,0,1496650,1496850,-1,19,0.0199004975124378,201,4,conserved hypothetical phage protein
SAOUHSC_01560,SAOUHSC_01560,0,1496853,1497110,-1,35,0.0348837209302326,258,9,conserved hypothetical phage protein
SAOUHSC_01561,SAOUHSC_01561,0,1497110,1497511,-1,73,0.0373134328358209,402,15,PVL orf 50-like protein
SAOUHSC_01562,SAOUHSC_01562,0,1497511,1497696,-1,10,0.032258064516129,186,6,ETA orf 26-like protein-related protein
SAOUHSC_01563,SAOUHSC_01563,0,1497709,1499661,-1,204,0.0291858678955453,1953,57,phage encoded DNA polymerase I
SAOUHSC_01565,SAOUHSC_01565,0,1499730,1500287,-1,64,0.0340501792114695,558,19,phage-related protein
SAOUHSC_01566,SAOUHSC_01566,0,1500313,1501479,-1,104,0.0325621251071123,1167,38,phi APSE P51-like protein
SAOUHSC_01567,SAOUHSC_01567,0,1501476,1501838,-1,37,0.0303030303030303,363,11,conserved hypothetical phage protein
SAOUHSC_01568,SAOUHSC_01568,0,1501853,1502176,-1,17,0.0185185185185185,324,6,conserved hypothetical phage protein
SAOUHSC_01569,SAOUHSC_01569,0,1502255,1502416,-1,7,0.0246913580246914,162,4,conserved hypothetical phage protein
SAOUHSC_01570,SAOUHSC_01570,0,1502429,1502692,-1,35,0.0378787878787879,264,10,PVL orf 37-like protein
SAOUHSC_01571,SAOUHSC_01571,0,1502717,1502932,-1,11,0.0231481481481481,216,5,SLT orf 71-like protein-related protein
SAOUHSC_01572,SAOUHSC_01572,0,1502987,1503352,1,112,0.0546448087431694,366,20,conserved hypothetical phage protein
SAOUHSC_01573,SAOUHSC_01573,0,1503321,1503566,-1,17,0.0284552845528455,246,7,conserved hypothetical phage protein
SAOUHSC_01574,SAOUHSC_01574,0,1503582,1503845,-1,114,0.0492424242424242,264,13,Helix-turn-helix domain protein
SAOUHSC_A01514,SAOUHSC_A01514,0,1503842,1504015,-1,7,0.0229885057471264,174,4,hypothetical phage protein
SAOUHSC_01575,SAOUHSC_01575,0,1503978,1504691,1,22,0.00840336134453781,714,6,Helix-turn-helix domain protein
SAOUHSC_01576,SAOUHSC_01576,0,1504707,1505639,1,425,0.067524115755627,933,63,exonuclease family
SAOUHSC_01577,SAOUHSC_01577,0,1505645,1505986,1,147,0.0818713450292398,342,28,conserved hypothetical phage protein
SAOUHSC_01578,SAOUHSC_01578,0,1506145,1506372,1,58,0.0701754385964912,228,16,conserved hypothetical phage protein
SAOUHSC_01579,SAOUHSC_01579,0,1506409,1506555,1,10,0.0136054421768707,147,2,hypothetical phage protein
SAOUHSC_01580,SAOUHSC_01580,0,1506552,1507166,-1,456,0.0813008130081301,615,50,phi PVL ORF 30-like protein
SAOUHSC_01582,SAOUHSC_01582,0,1507292,1508497,1,430,0.0514096185737977,1206,62,bacteriophage integrase
SAOUHSC_01583,SAOUHSC_01583,0,1508540,1510567,-1,622,0.0502958579881657,2028,102,conserved hypothetical phage protein
SAOUHSC_01584,SAOUHSC_01584,0,1510560,1511429,-1,159,0.0482758620689655,870,42,conserved hypothetical protein
SAOUHSC_01585,SAOUHSC_01585,0,1511734,1513485,-1,362,0.0519406392694064,1752,91,staphylococcal respiratory response protein SrrB, putative
SAOUHSC_01586,SAOUHSC_01586,0,1513466,1514191,-1,37,0.0247933884297521,726,18,DNA-binding response regulator, putative
SAOUHSC_01587,SAOUHSC_01587,0,1514324,1515061,-1,132,0.043360433604336,738,32,ribosomal large subunit pseudouridine synthase B, putative
SAOUHSC_01588,SAOUHSC_01588,0,1515054,1515596,-1,80,0.0405156537753223,543,22,conserved hypothetical protein
SAOUHSC_01589,SAOUHSC_01589,0,1515589,1516320,-1,116,0.0519125683060109,732,38,conserved hypothetical protein
SAOUHSC_01590,SAOUHSC_01590,0,1516412,1516918,1,151,0.0414201183431953,507,21,conserved hypothetical protein
SAOUHSC_01591,SAOUHSC_01591,0,1516996,1517883,-1,6,0.00563063063063063,888,5,integrase/recombinase XerD
SAOUHSC_01592,SAOUHSC_01592,0,1517932,1518381,-1,9,0.0111111111111111,450,5,transcriptional regulator, Fur, putative
SAOUHSC_01593,SAOUHSC_01593,0,1518486,1519028,-1,241,0.0570902394106814,543,31,NUDIX domain protein
SAOUHSC_01594,SAOUHSC_01594,0,1519110,1520018,1,177,0.0539053905390539,909,49,conserved hypothetical protein
SAOUHSC_01595,SAOUHSC_01595,0,1520234,1520482,-1,66,0.0562248995983936,249,14,conserved hypothetical protein
SAOUHSC_01596,SAOUHSC_01596,0,1520498,1521253,-1,214,0.044973544973545,756,34,conserved hypothetical protein
SAOUHSC_01597,SAOUHSC_01597,0,1521425,1522210,1,350,0.0559796437659033,786,44,pyrroline-5-carboxylate reductase
SAOUHSC_01598,SAOUHSC_01598,0,1522315,1523235,-1,0,0,921,0,AtsA/ElaC family protein
SAOUHSC_01599,SAOUHSC_01599,0,1523548,1525032,1,156,0.00134680134680135,1485,2,glucose-6-phosphate 1-dehydrogenase
SAOUHSC_01600,SAOUHSC_01600,0,1525235,1526128,1,182,0.0391498881431767,894,35,conserved hypothetical protein
SAOUHSC_01601,SAOUHSC_01601,0,1526211,1527860,-1,445,0.0460606060606061,1650,76,alpha-glucosidase, putative
SAOUHSC_01602,SAOUHSC_01602,0,1527876,1528895,-1,266,0.046078431372549,1020,47,transcriptional regulator, putative
SAOUHSC_01603,SAOUHSC_01603,0,1528896,1529150,-1,53,0.0392156862745098,255,10,hypothetical protein
SAOUHSC_01604,SAOUHSC_01604,0,1529089,1529460,-1,205,0.0510752688172043,372,19,conserved hypothetical protein
SAOUHSC_01605,SAOUHSC_01605,0,1529679,1531085,-1,5,0.000710732054015636,1407,1,6-phosphogluconate dehydrogenase, decarboxylating
SAOUHSC_01606,SAOUHSC_01606,0,1531153,1532286,-1,273,0.044973544973545,1134,51,peptidase T, putative
SAOUHSC_01607,SAOUHSC_01607,0,1532549,1532728,1,80,0.0666666666666667,180,12,conserved hypothetical protein
SAOUHSC_01608,SAOUHSC_01608,0,1532809,1532901,1,3,0.021505376344086,93,2,hypothetical protein
SAOUHSC_01609,SAOUHSC_01609,0,1532855,1533835,-1,336,0.0672782874617737,981,66,conserved hypothetical protein
SAOUHSC_01610,SAOUHSC_01610,0,1533849,1534286,-1,93,0.04337899543379,438,19,conserved hypothetical protein
SAOUHSC_01611,SAOUHSC_01611,0,1534637,1535911,-1,41,0.00627450980392157,1275,8,2-oxoisovalerate dehydrogenase, E2 component, dihydrolipoamide acetyltransferase, putative
SAOUHSC_01612,SAOUHSC_01612,0,1535924,1536907,-1,4,0.0040650406504065,984,4,2-oxoisovalerate dehydrogenase, E1 component, beta subunit, putative
SAOUHSC_01613,SAOUHSC_01613,0,1536907,1537899,-1,3,0.00302114803625378,993,3,2-oxoisovalerate dehydrogenase, E1 component, alpha subunit, putative
SAOUHSC_01614,SAOUHSC_01614,0,1537915,1539336,-1,30,0.0126582278481013,1422,18,dihydrolipoamide dehydrogenase
SAOUHSC_01615,SAOUHSC_01615,0,1539487,1541166,-1,327,0.0375,1680,63,DNA repair protein RecN
SAOUHSC_01617,SAOUHSC_01617,0,1541182,1541634,-1,116,0.0507726269315673,453,23,arginine repressor
SAOUHSC_01618,SAOUHSC_01618,0,1542066,1542947,-1,45,0.0226757369614512,882,20,geranyltranstransferase, putative
SAOUHSC_01619,SAOUHSC_01619,0,1542925,1543155,-1,13,0.025974025974026,231,6,exodeoxyribonuclease VII, small subunit
SAOUHSC_01620,SAOUHSC_01620,0,1543148,1544485,-1,338,0.0508221225710015,1338,68,exodeoxyribonuclease VII, large subunit
SAOUHSC_01621,SAOUHSC_01621,0,1544502,1544891,-1,16,0.0230769230769231,390,9,N utilization substance protein B, putative
SAOUHSC_01622,SAOUHSC_01622,0,1544951,1545313,-1,119,0.0550964187327824,363,20,conserved hypothetical protein
SAOUHSC_01623,SAOUHSC_01623,0,1545328,1546683,-1,11,0.00147492625368732,1356,2,acetyl-CoA carboxylase, biotin carboxylase
SAOUHSC_01624,SAOUHSC_01624,0,1546683,1547147,-1,0,0,465,0,acetyl-CoA carboxylase, biotin carboxyl carrier protein
SAOUHSC_01625,SAOUHSC_01625,0,1547621,1548178,-1,2,0.003584229390681,558,2,translation elongation factor P
SAOUHSC_01626,SAOUHSC_01626,0,1548204,1549265,-1,315,0.0621468926553672,1062,66,proline dipeptidase, putative
SAOUHSC_01627,SAOUHSC_01627,0,1549370,1549951,1,71,0.0378006872852234,582,22,conserved hypothetical protein
SAOUHSC_01628,SAOUHSC_01628,0,1549965,1550183,1,41,0.0593607305936073,219,13,conserved hypothetical protein
SAOUHSC_01629,SAOUHSC_01629,0,1550247,1551077,-1,83,0.0324909747292419,831,27,conserved hypothetical protein
SAOUHSC_01630,SAOUHSC_01630,0,1551235,1551621,1,312,0.062015503875969,387,24,conserved hypothetical protein
SAOUHSC_01632,SAOUHSC_01632,0,1551986,1553458,-1,490,0.0509164969450102,1473,75,glycine cleavage system P-protein subunit ll, putative
