locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
SAOUHSC_02133,SAOUHSC_02133,0,2005995,2007437,-1,7,0.00207900207900208,1443,3,nicotinate phosphoribosyltransferase, putative
SAOUHSC_02140,SAOUHSC_02140,0,2013577,2014506,1,13,0.0032258064516129,930,3,conserved hypothetical protein
SAOUHSC_02143,SAOUHSC_02143,0,2016425,2017453,-1,27,0.0116618075801749,1029,12,conserved hypothetical protein
SAOUHSC_02151,SAOUHSC_02151,0,2023148,2023888,-1,15,0.00134952766531714,741,1,conserved hypothetical protein
SAOUHSC_02152,SAOUHSC_02152,0,2023888,2024760,-1,0,0,873,0,ABC transporter, ATP-binding protein, putative
SAOUHSC_02227,SAOUHSC_02227,0,2069071,2069211,-1,5,0.0141843971631206,141,2,conserved hypothetical phage protein
SAOUHSC_02254,SAOUHSC_02254,0,2086760,2088376,-1,8,0.00185528756957328,1617,3,chaperonin, 60 kDa, GrpEL, putative
SAOUHSC_02255,SAOUHSC_02255,0,2088452,2088736,-1,0,0,285,0,chaperonin, 10 kDa, GroES, putative
SAOUHSC_02277,SAOUHSC_02277,0,2108736,2109761,-1,5,0.00292397660818713,1026,3,O-sialoglycoprotein endopeptidase, putative
SAOUHSC_02279,SAOUHSC_02279,0,2110191,2110853,-1,2,0.00301659125188537,663,2,conserved hypothetical protein
SAOUHSC_02280,SAOUHSC_02280,0,2110834,2111268,-1,0,0,435,0,conserved hypothetical protein
SAOUHSC_R0009,SAOUHSC_R0009,0,2122931,2125853,-1,35,0.00786862812179268,2923,23,
SAOUHSC_R0004,SAOUHSC_R0004,0,2126400,2127954,-1,38,0.0102893890675241,1555,16,
SAOUHSC_T00025,SAOUHSC_T00025,0,2128072,2128145,-1,2,0.0135135135135135,74,1,
SAOUHSC_T00034,SAOUHSC_T00034,0,2128165,2128250,-1,0,0,86,0,
SAOUHSC_02306,SAOUHSC_02306,0,2136767,2137126,-1,0,0,360,0,holo-(acyl-carrier-protein) synthase
SAOUHSC_02316,SAOUHSC_02316,0,2148167,2149687,-1,17,0.00657462195923734,1521,10,ATP-dependent RNA helicase, DEAD box family, putative
SAOUHSC_02317,SAOUHSC_02317,0,2150204,2151562,-1,0,0,1359,0,UDP-N-acetylmuramoylalanyl-D-glutamyl-2, 6-diaminopimelate--D-alanyl-D-alanyl ligase
SAOUHSC_02318,SAOUHSC_02318,0,2151577,2152647,-1,3,0.000933706816059757,1071,1,D-alanine--D-alanine ligase
SAOUHSC_02327,SAOUHSC_02327,0,2158348,2159220,-1,1,0.0011454753722795,873,1,conserved hypothetical protein
SAOUHSC_02336,SAOUHSC_02336,0,2164794,2165234,-1,1,0.00226757369614512,441,1,beta-hydroxyacyl-ACP dehydratase, putative
SAOUHSC_02349,SAOUHSC_02349,0,2172982,2173194,-1,2,0.00469483568075117,213,1,ATP synthase F0, C subunit
SAOUHSC_02357,SAOUHSC_02357,0,2178626,2179723,-1,29,0.0063752276867031,1098,7,conserved hypothetical protein
SAOUHSC_02359,SAOUHSC_02359,0,2180579,2181655,-1,1,0.000928505106778087,1077,1,peptide chain release factor 1
SAOUHSC_02361,SAOUHSC_02361,0,2182602,2182856,-1,0,0,255,0,ribosomal protein L31
SAOUHSC_02366,SAOUHSC_02366,0,2188351,2189211,-1,29,0.00232288037166086,861,2,conserved hypothetical protein
SAOUHSC_02368,SAOUHSC_02368,0,2190059,2191669,-1,7,0.00186219739292365,1611,3,CTP synthase
SAOUHSC_02371,SAOUHSC_02371,0,2193931,2194734,1,8,0.00373134328358209,804,3,conserved hypothetical protein
SAOUHSC_02399,SAOUHSC_02399,0,2217061,2218866,-1,0,0,1806,0,glucosamine--fructose-6-phosphate aminotransferase, isomerizing
SAOUHSC_02405,SAOUHSC_02405,0,2232836,2234191,-1,4,0.00147492625368732,1356,2,phosphoglucosamine mutase
SAOUHSC_02407,SAOUHSC_02407,0,2235152,2235961,-1,0,0,810,0,conserved hypothetical protein
SAOUHSC_T00058,SAOUHSC_T00058,0,2238877,2238960,-1,1,0.0119047619047619,84,1,
SAOUHSC_T00061,SAOUHSC_T00061,0,2238990,2239065,-1,1,0.0131578947368421,76,1,
SAOUHSC_T00020,SAOUHSC_T00020,0,2239073,2239144,-1,0,0,72,0,
SAOUHSC_R00010,SAOUHSC_R00010,0,2239418,2242340,-1,35,0.00855285665412248,2923,25,
SAOUHSC_T00029,SAOUHSC_T00029,0,2242631,2242707,-1,1,0.012987012987013,77,1,
SAOUHSC_R0005,SAOUHSC_R0005,0,2242800,2244356,-1,37,0.0109184328837508,1557,17,
SAOUHSC_A02331,SAOUHSC_A02331,0,2281666,2281827,1,3,0.00617283950617284,162,1,conserved hypothetical protein
SAOUHSC_02477,SAOUHSC_02477,0,2299327,2299725,-1,2,0.0050125313283208,399,2,ribosomal protein S9, putative
SAOUHSC_02478,SAOUHSC_02478,0,2299739,2300176,-1,2,0.00228310502283105,438,1,ribosomal protein L13
SAOUHSC_02481,SAOUHSC_02481,0,2301224,2302030,-1,11,0.00867410161090459,807,7,cobalt transport protein, putative
SAOUHSC_02482,SAOUHSC_02482,0,2302020,2302880,-1,8,0.00580720092915215,861,5,ABC transporter, ATP-binding protein, putative
SAOUHSC_02483,SAOUHSC_02483,0,2302877,2303686,-1,9,0.00493827160493827,810,4,ABC transporter, ATP-binding protein, putative
SAOUHSC_02484,SAOUHSC_02484,0,2304224,2304592,-1,0,0,369,0,ribosomal protein L17
SAOUHSC_02485,SAOUHSC_02485,0,2304609,2305553,-1,0,0,945,0,DNA-directed RNA polymerase alpha chain, putative
SAOUHSC_02486,SAOUHSC_02486,0,2305628,2306017,-1,0,0,390,0,ribosomal protein S11, putative
SAOUHSC_02487,SAOUHSC_02487,0,2306041,2306406,-1,0,0,366,0,conserved hypothetical protein
SAOUHSC_02488,SAOUHSC_02488,0,2306429,2306542,-1,0,0,114,0,ribosomal protein L36
SAOUHSC_02489,SAOUHSC_02489,0,2306574,2306792,-1,0,0,219,0,translation initiation factor IF-1
SAOUHSC_02490,SAOUHSC_02490,0,2306985,2307632,-1,2,0.00154320987654321,648,1,adenylate kinase, putative
SAOUHSC_02491,SAOUHSC_02491,0,2307649,2308941,-1,1,0.000773395204949729,1293,1,preprotein translocase, SecY subunit, putative
SAOUHSC_02492,SAOUHSC_02492,0,2308941,2309381,-1,0,0,441,0,ribosomal protein L15
SAOUHSC_02493,SAOUHSC_02493,0,2309398,2309577,-1,12,0.00555555555555556,180,1,ribosomal protein L30
SAOUHSC_02494,SAOUHSC_02494,0,2309594,2310094,-1,0,0,501,0,ribosomal protein S5
SAOUHSC_02495,SAOUHSC_02495,0,2310115,2310474,-1,2,0.00277777777777778,360,1,ribosomal protein L18
SAOUHSC_02496,SAOUHSC_02496,0,2310505,2311041,-1,0,0,537,0,ribosomal protein L6, putative
SAOUHSC_02498,SAOUHSC_02498,0,2311066,2311464,-1,1,0.0025062656641604,399,1,ribosomal protein S8, putative
SAOUHSC_02499,SAOUHSC_02499,0,2311496,2311666,-1,0,0,171,0,ribosomal protein S14p/S29e, putative
SAOUHSC_02500,SAOUHSC_02500,0,2311704,2312243,-1,0,0,540,0,50S ribosomal protein L5, putative
SAOUHSC_02501,SAOUHSC_02501,0,2312270,2312587,-1,0,0,318,0,ribosomal protein L24
SAOUHSC_02502,SAOUHSC_02502,0,2312623,2312991,-1,0,0,369,0,ribosomal protein L14
SAOUHSC_02503,SAOUHSC_02503,0,2313023,2313286,-1,0,0,264,0,30S ribosomal protein S17, putative
SAOUHSC_02504,SAOUHSC_02504,0,2313310,2313519,-1,0,0,210,0,ribosomal protein L29
SAOUHSC_02505,SAOUHSC_02505,0,2313509,2313943,-1,0,0,435,0,ribosomal protein L16
SAOUHSC_02506,SAOUHSC_02506,0,2313946,2314599,-1,0,0,654,0,ribosomal protein S3
SAOUHSC_02507,SAOUHSC_02507,0,2314623,2314976,-1,0,0,354,0,ribosomal protein L22
SAOUHSC_02508,SAOUHSC_02508,0,2315005,2315283,-1,0,0,279,0,ribosomal protein S19
SAOUHSC_02509,SAOUHSC_02509,0,2315350,2316183,-1,0,0,834,0,ribosomal protein L2
SAOUHSC_02510,SAOUHSC_02510,0,2316216,2316491,-1,2,0.0036231884057971,276,1,ribosomal protein L23, putative
SAOUHSC_02511,SAOUHSC_02511,0,2316491,2317114,-1,0,0,624,0,conserved hypothetical protein
SAOUHSC_02512,SAOUHSC_02512,0,2317141,2317803,-1,0,0,663,0,ribosomal protein L3, putative
SAOUHSC_02527,SAOUHSC_02527,0,2330434,2331699,-1,9,0.0023696682464455,1266,3,FmhB protein, putative
SAOUHSC_02612,SAOUHSC_02612,0,2402756,2403442,-1,1,0.00145560407569141,687,1,ribose 5-phosphate isomerase, putative
SAOUHSC_02623,SAOUHSC_02623,0,2411700,2412749,-1,62,0.00380952380952381,1050,4,conserved hypothetical protein
SAOUHSC_02758,SAOUHSC_02758,0,2534663,2534857,-1,13,0.0153846153846154,195,3,conserved hypothetical protein
SAOUHSC_02801,SAOUHSC_02801,0,2576833,2577615,-1,11,0.00893997445721584,783,7,UTP-glucose-1-phosphate uridylyltransferase
SAOUHSC_02859,SAOUHSC_02859,0,2630037,2631314,-1,0,0,1278,0,hydroxymethylglutaryl-CoA reductase, degradative
SAOUHSC_02860,SAOUHSC_02860,0,2631568,2632734,1,0,0,1167,0,HMG-CoA synthase, putative
SAOUHSC_02909,SAOUHSC_02909,0,2676481,2677545,1,11,0.00469483568075117,1065,5,dihydroorotate dehydrogenase
SAOUHSC_03052,SAOUHSC_03052,0,2817074,2818858,-1,20,0.00728291316526611,1785,13,glucose inhibited division protein A, putative
SAOUHSC_03053,SAOUHSC_03053,0,2819018,2820397,-1,10,0.00507246376811594,1380,7,tRNA modification GTPase TrmE
SAOUHSC_03054,SAOUHSC_03054,0,2820536,2820889,-1,0,0,354,0,ribonuclease P protein component
SAOUHSC_03055,SAOUHSC_03055,0,2821010,2821147,-1,0,0,138,0,ribosomal protein L34
